Anime_id,Title,Genre,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,,,,,
100,Shin Shirayuki-hime Densetsu Prétear,"['Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo', 'Super Power']",TV,"['Kadokawa Shoten', 'Rondo Robe']",['Hal Film Maker'],7.3,20937,1943,43399,13,Manga,"Apr 4, 2001 to Jun 27, 2001",https://myanimelist.net/anime/100/Shin_Shirayuki-hime_Densetsu_Pr%C3%A9tear,,,,,
101,Air,"['Slice of Life', 'Supernatural', 'Drama', 'Romance']",TV,"['Pony Canyon', 'TBS', 'Movic']",['Kyoto Animation'],7.42,116877,429,215322,12,Visual novel,"Jan 7, 2005 to Mar 25, 2005",https://myanimelist.net/anime/101/Air,,,,,
102,Aishiteruze Baby★★,"['Comedy', 'Drama', 'Romance', 'Shoujo']",TV,"['Animax', 'Toei Video', 'Sunny Side Up']",['TMS Entertainment'],7.55,39274,1328,73834,26,Manga,"Apr 3, 2004 to Oct 9, 2004",https://myanimelist.net/anime/102/Aishiteruze_Baby%E2%98%85%E2%98%85,,,,,
103,Akazukin Chacha,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",TV,"['Nihon Ad Systems', 'Shueisha']",['Studio Gallop'],7.46,3148,4227,9179,74,Manga,"Jan 7, 1994 to Jun 30, 1995",https://myanimelist.net/anime/103/Akazukin_Chacha,,,,,
104,Ayashi no Ceres,"['Adventure', 'Comedy', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Romance', 'Shoujo']",TV,['Bandai Visual'],['Studio Pierrot'],7.34,20539,1941,43835,24,Manga,"Apr 20, 2000 to Sep 28, 2000",https://myanimelist.net/anime/104/Ayashi_no_Ceres,,,,,
105,Boys Be...,"['Slice of Life', 'Comedy', 'Romance', 'Shounen']",TV,['Audio Tanaka'],['Hal Film Maker'],6.54,6956,3327,16852,13,Manga,"Apr 11, 2000 to Jul 4, 2000",https://myanimelist.net/anime/105/Boys_Be,,,,,
106,Hana yori Dango,"['Drama', 'Romance', 'School', 'Shoujo']",TV,,['Toei Animation'],7.85,14441,2158,34813,51,Manga,"Sep 8, 1996 to Aug 31, 1997",https://myanimelist.net/anime/106/Hana_yori_Dango,,,,,
107,Ou Dorobou Jing,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",TV,['Aniplex'],['Studio Deen'],7.32,10882,2542,27050,13,Manga,"May 15, 2002 to Aug 14, 2002",https://myanimelist.net/anime/107/Ou_Dorobou_Jing,,,,,
108,Ou Dorobou Jing in Seventh Heaven,"['Adventure', 'Fantasy', 'Psychological', 'Comedy', 'Shounen']",OVA,['Aniplex'],['Studio Deen'],7.39,4523,4196,9800,3,Unknown,"Jan 21, 2004 to Apr 28, 2004",https://myanimelist.net/anime/108/Ou_Dorobou_Jing_in_Seventh_Heaven,,,,,
109,Bakuretsu Tenshi,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",TV,"['GDH', 'TV Asahi', 'Imagica']",['Gonzo'],6.9,23930,1702,53942,24,Original,"Apr 7, 2004 to Sep 15, 2004",https://myanimelist.net/anime/109/Bakuretsu_Tenshi,,,,,
110,Chuuka Ichiban!,"['Action', 'Comedy', 'Drama', 'Shounen']",TV,,['Nippon Animation'],7.7,4742,3861,10591,52,Manga,"Apr 27, 1997 to Sep 13, 1998",https://myanimelist.net/anime/110/Chuuka_Ichiban,,,,,
111,Corrector Yui,"['Sci-Fi', 'Adventure', 'Comedy', 'Magic']",TV,"['NHK', 'Studio Tron']",['Nippon Animation'],6.9,3948,4216,9189,52,Original,"Apr 9, 1999 to Oct 20, 2000",https://myanimelist.net/anime/111/Corrector_Yui,,,,,
112,Chou Henshin Cosprayers,"['Action', 'Ecchi', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Super Power', 'Sci-Fi']",TV,['m.o.e.'],"['Imagin', 'Studio Live']",5.05,2272,5054,6214,8,Original,"Jan 12, 2004 to Mar 1, 2004",https://myanimelist.net/anime/112/Chou_Henshin_Cosprayers,,,,,
113,Uchuu no Stellvia,"['Action', 'Romance', 'Sci-Fi', 'Space']",TV,"['Starchild Records', 'TV Tokyo Music']",['Xebec'],7.46,7285,3242,17614,26,Original,"Apr 3, 2003 to Sep 25, 2003",https://myanimelist.net/anime/113/Uchuu_no_Stellvia,,,,,
114,Sakigake!! Cromartie Koukou,"['Comedy', 'School', 'Shounen']",TV,['TV Tokyo Music'],['Production I.G'],8,34389,1100,84903,26,Manga,"Oct 3, 2003 to Mar 26, 2004",https://myanimelist.net/anime/114/Sakigake_Cromartie_Koukou,,,,,
115,El Hazard: The Alternative World,"['Adventure', 'Comedy', 'Fantasy']",TV,['Pioneer LDC'],['AIC'],6.91,3731,4551,8092,13,Original,"Jan 8, 1998 to Mar 26, 1998",https://myanimelist.net/anime/115/El_Hazard__The_Alternative_World,,,,,
116,El Hazard: The Wanderers,"['Adventure', 'Comedy', 'Romance', 'Fantasy']",TV,"['TV Tokyo', 'Geneon Universal Entertainment', 'SoftX', 'Pioneer LDC', 'TV Tokyo Music', 'Atelier Musa']",['AIC'],7.06,4900,3874,11185,26,Original,"Oct 6, 1995 to Mar 29, 1996",https://myanimelist.net/anime/116/El_Hazard__The_Wanderers,,,,,
117,El Hazard: The Magnificent World,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",OVA,['Pioneer LDC'],['AIC'],7.4,5444,3801,11949,7,Original,"May 26, 1995 to Jan 25, 1996",https://myanimelist.net/anime/117/El_Hazard__The_Magnificent_World,,,,,
118,El Hazard 2: The Magnificent World,"['Adventure', 'Comedy', 'Fantasy']",OVA,['Pioneer LDC'],['AIC'],6.95,3232,4969,6469,4,Original,"Mar 21, 1997 to Oct 25, 1997",https://myanimelist.net/anime/118/El_Hazard_2__The_Magnificent_World,,,,,
119,Final Approach,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",TV,['Trinet Entertainment'],['Zexcs'],6.64,14511,2569,27717,13,Visual novel,"Oct 3, 2004 to Dec 26, 2004",https://myanimelist.net/anime/119/Final_Approach,,,,,
120,Fruits Basket,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Fantasy', 'Shoujo']",TV,"['TV Tokyo', 'Nihon Ad Systems', 'King Records']",['Studio Deen'],7.77,167717,277,291949,26,Manga,"Jul 5, 2001 to Dec 27, 2001",https://myanimelist.net/anime/120/Fruits_Basket,,,,,
121,Fullmetal Alchemist,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen']",TV,"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System']",['Bones'],8.29,490243,37,789593,51,Manga,"Oct 4, 2003 to Oct 2, 2004",https://myanimelist.net/anime/121/Fullmetal_Alchemist,,,,,
122,Full Moon wo Sagashite,"['Music', 'Comedy', 'Supernatural', 'Drama', 'Romance', 'Shoujo']",TV,['Nihon Ad Systems'],['Studio Deen'],8.05,31187,1353,70878,52,Manga,"Apr 6, 2002 to Mar 29, 2003",https://myanimelist.net/anime/122/Full_Moon_wo_Sagashite,,,,,
123,Fushigi Yuugi,"['Adventure', 'Fantasy', 'Magic', 'Martial Arts', 'Comedy', 'Romance', 'Historical', 'Drama', 'Shoujo']",TV,"['TV Tokyo', 'Shogakukan Productions', 'Yomiko Advertising', 'Apollon']",['Studio Pierrot'],7.75,33819,1292,73422,52,Manga,"Apr 6, 1995 to Mar 28, 1996",https://myanimelist.net/anime/123/Fushigi_Yuugi,,,,,
123,Fushigi Yuugi,"['Adventure', 'Fantasy', 'Magic', 'Martial Arts', 'Comedy', 'Romance', 'Historical', 'Drama', 'Shoujo']",TV,"['TV Tokyo', 'Shogakukan Productions', 'Yomiko Advertising', 'Apollon']",['Studio Pierrot'],7.75,33819,1291,73422,52,Manga,"Apr 6, 1995 to Mar 28, 1996",https://myanimelist.net/anime/123/Fushigi_Yuugi,,,,,
124,Fushigi Yuugi: Eikouden,"['Adventure', 'Fantasy', 'Romance', 'Drama', 'Shoujo']",OVA,,['Studio Pierrot'],6.98,6985,3742,13098,4,Manga,"Dec 21, 2001 to Jun 25, 2002",https://myanimelist.net/anime/124/Fushigi_Yuugi__Eikouden,,,,,
125,Futakoi,"['Comedy', 'Romance', 'School']",TV,['Lantis'],['Telecom Animation Film'],6.59,12720,2598,26988,13,Original,"Oct 6, 2004 to Dec 29, 2004",https://myanimelist.net/anime/125/Futakoi,,,,,
126,Futakoi Alternative,"['Comedy', 'Drama', 'Romance']",TV,['Lantis'],"['ufotable', 'feel.', 'Studio Flag']",6.99,9361,2731,24614,13,Original,"Apr 7, 2005 to Jun 30, 2005",https://myanimelist.net/anime/126/Futakoi_Alternative,,,,,
127,Gate Keepers,"['Action', 'Comedy', 'Fantasy', 'Mecha', 'Sci-Fi', 'Shounen']",TV,['Media Factory'],['Gonzo'],7.04,6962,3367,16483,24,Game,"Apr 3, 2000 to Sep 18, 2000",https://myanimelist.net/anime/127/Gate_Keepers,,,,,
128,Gate Keepers 21,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,,['Gonzo'],6.87,3682,4561,8172,6,Game,"Apr 24, 2002 to Jan 8, 2003",https://myanimelist.net/anime/128/Gate_Keepers_21,,,,,
129,Gensoumaden Saiyuuki,"['Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",TV,"['TV Tokyo', 'Dentsu', 'Group TAC']",['Studio Pierrot'],7.68,14812,2106,38248,50,Manga,"Apr 4, 2000 to Mar 27, 2001",https://myanimelist.net/anime/129/Gensoumaden_Saiyuuki,,,,,
130,Saiyuuki Reload,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Josei']",TV,,['Studio Pierrot'],7.51,8921,2824,22421,25,Manga,"Oct 2, 2003 to Mar 25, 2004",https://myanimelist.net/anime/130/Saiyuuki_Reload,,,,,
131,Saiyuuki Reload Gunlock,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Josei']",TV,,['Studio Pierrot'],7.53,5818,3411,15605,26,Manga,"Apr 2, 2004 to Sep 24, 2004",https://myanimelist.net/anime/131/Saiyuuki_Reload_Gunlock,,,,,
132,GetBackers,"['Action', 'Comedy', 'Drama', 'Mystery', 'Shounen', 'Super Power', 'Supernatural']",TV,"['TBS', 'Kodansha', 'Rondo Robe', 'Rakuonsha']",['Studio Deen'],7.69,37256,1144,85983,49,Manga,"Oct 5, 2002 to Sep 20, 2003",https://myanimelist.net/anime/132/GetBackers,,,,,
133,Green Green,"['Comedy', 'Ecchi', 'Romance', 'School', 'Slice of Life']",TV,"['Pony Canyon', 'Memory-Tech', 'Studio Jack']",['Studio Matrix'],6.36,53587,1103,91476,12,Visual novel,"Jul 12, 2003 to Sep 27, 2003",https://myanimelist.net/anime/133/Green_Green,,,,,
134,Gunslinger Girl,"['Action', 'Psychological', 'Military', 'Drama', 'Sci-Fi']",TV,"['Marvelous', 'Fuji TV']",['Madhouse'],7.51,55026,762,128093,13,Manga,"Oct 9, 2003 to Feb 19, 2004",https://myanimelist.net/anime/134/Gunslinger_Girl,,,,,
135,Hikaru no Go,"['Comedy', 'Game', 'Shounen', 'Supernatural']",TV,"['TV Tokyo', 'Dentsu', 'Dream Force']",['Studio Pierrot'],8.17,39750,1130,84109,75,Manga,"Oct 10, 2001 to Mar 26, 2003",https://myanimelist.net/anime/135/Hikaru_no_Go,,,,,
136,Hunter x Hunter,"['Action', 'Adventure', 'Shounen', 'Super Power']",TV,['Fuji TV'],['Nippon Animation'],8.47,114939,321,228839,62,Manga,"Oct 16, 1999 to Mar 31, 2001",https://myanimelist.net/anime/136/Hunter_x_Hunter,,,,,
137,Hunter x Hunter: Yorkshin City Kanketsu-hen,"['Action', 'Adventure', 'Super Power', 'Shounen']",OVA,,['Nippon Animation'],8.39,39782,1296,67721,8,Manga,"Jan 17, 2002 to Apr 17, 2002",https://myanimelist.net/anime/137/Hunter_x_Hunter__Yorkshin_City_Kanketsu-hen,,,,,
138,Hunter x Hunter: Greed Island,"['Action', 'Adventure', 'Shounen', 'Super Power']",OVA,,['Nippon Animation'],8.3,44445,1182,73367,8,Manga,"Feb 5, 2003 to Apr 16, 2003",https://myanimelist.net/anime/138/Hunter_x_Hunter__Greed_Island,,,,,
139,Hunter x Hunter: Greed Island Final,"['Action', 'Adventure', 'Shounen', 'Super Power']",OVA,,['Nippon Animation'],8.38,43224,1208,71907,14,Manga,"Mar 3, 2004 to Aug 18, 2004",https://myanimelist.net/anime/139/Hunter_x_Hunter__Greed_Island_Final,,,,,
141,Jinki:Extend,"['Mecha', 'Sci-Fi']",TV,"['TV Asahi', 'GANSIS']",['feel.'],6.22,3205,4490,8406,12,Manga,"Jan 6, 2005 to Mar 24, 2005",https://myanimelist.net/anime/141/Jinki_Extend,,,,,
142,Kamikaze Kaitou Jeanne,"['Adventure', 'Comedy', 'Demons', 'Drama', 'Fantasy', 'Magic', 'Mystery', 'Romance', 'Shoujo']",TV,,['Toei Animation'],7.52,19117,2151,36450,44,Manga,"Feb 13, 1999 to Jan 29, 2000",https://myanimelist.net/anime/142/Kamikaze_Kaitou_Jeanne,,,,,
143,Kannazuki no Miko,"['Supernatural', 'Drama', 'Magic', 'Romance', 'Mecha', 'Shounen', 'Shoujo Ai']",TV,"['Studio Fantasia', 'Geneon Universal Entertainment', 'Remic', 'Front Line', 'Kodansha', 'Rondo Robe', 'Memory-Tech', 'Toshiba Entertainment']",['TNK'],7.01,22058,1774,49891,12,Manga,"Oct 2, 2004 to Dec 18, 2004",https://myanimelist.net/anime/143/Kannazuki_no_Miko,,,,,
144,Kanon,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",TV,"['Movic', 'Fuji TV', 'Fuji Pacific Music Publishing']",['Toei Animation'],7.22,20186,1865,47125,13,Visual novel,"Jan 31, 2002 to Mar 28, 2002",https://myanimelist.net/anime/144/Kanon,,,,,
145,Kareshi Kanojo no Jijou,"['Comedy', 'Drama', 'Romance', 'School', 'Shoujo', 'Slice of Life']",TV,"['TV Tokyo', 'GANSIS']","['Gainax', 'J.C.Staff']",7.64,47231,767,121303,26,Manga,"Oct 2, 1998 to Mar 26, 1999",https://myanimelist.net/anime/145/Kareshi_Kanojo_no_Jijou,,,,,
146,Kono Minikuku mo Utsukushii Sekai,"['Sci-Fi', 'Comedy', 'Drama', 'Magic', 'Romance', 'Ecchi']",TV,"['Geneon Universal Entertainment', 'TBS', 'Rondo Robe', 'Movic']","['Gainax', 'Shaft']",6.87,23141,1879,46840,12,Original,"Apr 2, 2004 to Jun 18, 2004",https://myanimelist.net/anime/146/Kono_Minikuku_mo_Utsukushii_Sekai,,,,,
147,Kimi ga Nozomu Eien,"['Drama', 'Romance', 'Slice of Life']",TV,"['Lantis', 'Media Factory', 'Age']",['Studio Fantasia'],7.35,52812,983,104684,14,Visual novel,"Oct 5, 2003 to Jan 4, 2004",https://myanimelist.net/anime/147/Kimi_ga_Nozomu_Eien,,,,,
148,Kita e.: Diamond Dust Drops,"['Drama', 'Romance', 'Slice of Life']",TV,,['Studio Deen'],6.72,1935,4936,6582,12,Visual novel,"Jan 20, 2004 to Apr 5, 2004",https://myanimelist.net/anime/148/Kita_e__Diamond_Dust_Drops,,,,,
149,Loveless,"['Action', 'Mystery', 'Supernatural', 'Drama', 'Romance', 'Fantasy', 'Josei', 'Shounen Ai']", 'TV Asahi'," 'Movic']""",['J.C.Staff'],7.11,50789,1021,98768,12,Manga,"Apr 7, 2005 to Jun 30, 2005",https://myanimelist.net/anime/149/Loveless,,,,,
150,Blood+,"['Action', 'Military', 'Mystery', 'Horror', 'Supernatural', 'Drama', 'Vampire']",TV,"['Aniplex', 'Mainichi Broadcasting System']",['Production I.G'],7.76,108084,344,251177,50,Original,"Oct 8, 2005 to Sep 23, 2006",https://myanimelist.net/anime/150/Blood_,,,,,
150,Blood+,"['Action', 'Military', 'Mystery', 'Horror', 'Supernatural', 'Drama', 'Vampire']",TV,"['Aniplex', 'Mainichi Broadcasting System']",['Production I.G'],7.76,108084,344,251177,50,Original,"Oct 8, 2005 to Sep 23, 2006",https://myanimelist.net/anime/150/Blood_,,,,,
151,Re: Cutey Honey,"['Action', 'Sci-Fi', 'Comedy', 'Ecchi', 'Shoujo Ai']",OVA,['Toei Video'],"['Gainax', 'Toei Animation']",7.15,6192,3215,15731,3,Manga,"Jul 24, 2004 to Sep 25, 2004",https://myanimelist.net/anime/151/Re__Cutey_Honey,,,,,
152,Solty Rei,"['Action', 'Sci-Fi', 'Super Power']",TV,"['AIC', 'TV Asahi', 'Sotsu Music Publishing']",['Gonzo'],7.34,9119,2933,21270,24,Original,"Oct 7, 2005 to Mar 31, 2006",https://myanimelist.net/anime/152/Solty_Rei,,,,,
153,Juuni Kokuki,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Supernatural']",TV,['Sogo Vision'],['Studio Pierrot'],8.13,28752,1105,82769,45,Novel,"Apr 9, 2002 to Aug 30, 2003",https://myanimelist.net/anime/153/Juuni_Kokuki,,,,,
154,Shaman King,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",TV,"['TV Tokyo', 'Nihon Ad Systems', 'TV Tokyo Music']",['Xebec'],7.83,120458,389,214972,64,Manga,"Jul 4, 2001 to Sep 25, 2002",https://myanimelist.net/anime/154/Shaman_King,,,,,
155,X/1999,"['Action', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Sci-Fi', 'Supernatural']",Movie,"['Kadokawa Shoten', 'Victor Entertainment', 'Marubeni', 'Movic', 'Sega', 'Shelty']",['Madhouse'],6.66,14426,2641,25938,1,Manga,3-Aug-96,https://myanimelist.net/anime/155/X_1999,,,,,
156,X,"['Action', 'Super Power', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shoujo']",TV,"['Bandai Visual', 'Kadokawa Shoten', 'd-rights', 'chara-ani.com']",['Madhouse'],7.52,26671,1592,58116,24,Manga,"Oct 3, 2001 to Mar 27, 2002",https://myanimelist.net/anime/156/X,,,,,
157,Mahou Sensei Negima!,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen', 'Super Power', 'Supernatural']",TV,['Starchild Records'],['Xebec'],7.08,45323,1027,95677,26,Manga,"Jan 6, 2005 to Jun 30, 2005",https://myanimelist.net/anime/157/Mahou_Sensei_Negima,,,,,
158,Maria-sama ga Miteru,"['Slice of Life', 'Drama', 'Romance', 'Shoujo', 'Shoujo Ai']",TV,"['Rondo Robe', 'TV Tokyo Music']",['Studio Deen'],7.44,14191,1976,40557,13,Light novel,"Jan 8, 2004 to Apr 1, 2004",https://myanimelist.net/anime/158/Maria-sama_ga_Miteru,,,,,
159,Boukyaku no Senritsu,"['Adventure', 'Fantasy', 'Horror', 'Mecha', 'Psychological', 'Sci-Fi', 'Shounen', 'Space', 'Supernatural']",TV,"['Kadokawa Shoten', 'TBS', 'KENMedia']","['Gainax', 'J.C.Staff']",6.4,4614,3619,13863,24,Manga,"Apr 7, 2004 to Sep 22, 2004",https://myanimelist.net/anime/159/Boukyaku_no_Senritsu,,,,,
160,"Ima, Soko ni Iru Boku","['Adventure', 'Drama', 'Fantasy', 'Military', 'Sci-Fi']",TV,['Pioneer LDC'],['AIC'],7.76,24855,1192,75124,13,Original,"Oct 14, 1999 to Jan 20, 2000",https://myanimelist.net/anime/160/Ima_Soko_ni_Iru_Boku,,,,,
161,Peace Maker Kurogane,"['Action', 'Comedy', 'Historical', 'Samurai', 'Shounen']",TV,"['GDH', 'TV Asahi', 'Imagica']",['Gonzo'],7.4,17546,2008,40634,24,Manga,"Oct 8, 2003 to Mar 24, 2004",https://myanimelist.net/anime/161/Peace_Maker_Kurogane,,,,,
162,Pita Ten,"['Comedy', 'Fantasy', 'Kids', 'Romance', 'School', 'Shounen']",TV,['Broccoli'],['Madhouse'],7.04,7854,3261,17750,26,Manga,"Apr 7, 2002 to Sep 29, 2002",https://myanimelist.net/anime/162/Pita_Ten,,,,,
163,Power Stone,"['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Shounen']",TV,['Avex Entertainment'],['Studio Pierrot'],6.54,2529,5408,5105,26,Game,"Apr 3, 1999 to Sep 25, 1999",https://myanimelist.net/anime/163/Power_Stone,,,,,
164,Mononoke Hime,"['Action', 'Adventure', 'Fantasy']",Movie,"['Tokuma Shoten', 'Nippon Television Network']",['Studio Ghibli'],8.8,332946,77,506368,1,Original,12-Jul-97,https://myanimelist.net/anime/164/Mononoke_Hime,,,,,
165,RahXephon,"['Action', 'Drama', 'Mecha', 'Music', 'Mystery', 'Psychological', 'Romance', 'Sci-Fi']",TV,"['Asatsu DK', 'Fuji TV']",['Bones'],7.5,31178,1204,78993,26,Original,"Jan 21, 2002 to Sep 10, 2002",https://myanimelist.net/anime/165/RahXephon,,,,,
166,Samurai 7,"['Historical', 'Mecha', 'Samurai', 'Sci-Fi']",TV,"['GDH', 'Sotsu Music Publishing']",['Gonzo'],7.57,44514,1113,87098,26,Other,"Jun 12, 2004 to Dec 25, 2004",https://myanimelist.net/anime/166/Samurai_7,,,,,
167,Scrapped Princess,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mecha', 'Sci-Fi', 'Shounen']",TV,"['Kadokawa Shoten', 'A-Line']",['Bones'],7.48,28886,1410,67709,24,Light novel,"Apr 8, 2003 to Oct 7, 2003",https://myanimelist.net/anime/167/Scrapped_Princess,,,,,
168,s.CRY.ed,"['Action', 'Sci-Fi', 'Adventure', 'Super Power', 'Drama']",TV,['Yomiko Advertising'],['Sunrise'],7.43,29600,1550,60569,26,Original,"Jul 4, 2001 to Dec 26, 2001",https://myanimelist.net/anime/168/sCRYed,,,,,
169,Shingetsutan Tsukihime,"['Action', 'Horror', 'Mystery', 'Romance', 'Super Power', 'Supernatural', 'Vampire']",TV,"['TBS', 'Rondo Robe', 'Movic']",['J.C.Staff'],7.04,51150,922,107990,12,Visual novel,"Oct 10, 2003 to Dec 26, 2003",https://myanimelist.net/anime/169/Shingetsutan_Tsukihime,,,,,
170,Slam Dunk,"['Comedy', 'Sports', 'Drama', 'School', 'Shounen']",TV,"['TV Asahi', 'Animax']",['Toei Animation'],8.55,54910,735,114590,101,Manga,"Oct 16, 1993 to Mar 23, 1996",https://myanimelist.net/anime/170/Slam_Dunk,,,,,
171,Strange Dawn,"['Adventure', 'Drama', 'Fantasy']",TV,,['Hal Film Maker'],6.54,793,6727,2624,13,Original,"Jul 11, 2000 to Sep 26, 2000",https://myanimelist.net/anime/171/Strange_Dawn,,,,,
173,Tactics,"['Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Shounen']",TV,"['Studio Izena', 'MediaNet']",['Studio Deen'],7.31,10634,2386,31017,25,Manga,"Oct 6, 2004 to Mar 30, 2005",https://myanimelist.net/anime/173/Tactics,,,,,
174,Tenjou Tenge,"['Action', 'Ecchi', 'Martial Arts', 'Comedy', 'Super Power', 'School', 'Shounen']",TV,['TV Asahi'],['Madhouse'],7.05,64581,787,124312,24,Manga,"Apr 2, 2004 to Sep 17, 2004",https://myanimelist.net/anime/174/Tenjou_Tenge,,,,,
175,Tokyo Underground,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Shounen', 'Super Power']",TV,['TV Tokyo Music'],['Studio Pierrot'],6.7,8558,2965,20911,26,Manga,"Apr 2, 2002 to Sep 24, 2002",https://myanimelist.net/anime/175/Tokyo_Underground,,,,,
176,Triangle Heart: Sweet Songs Forever,"['Adventure', 'Romance']",OVA,['Discovery'],['Seven Arcs'],6.27,2118,5475,5127,4,Unknown,"Jul 24, 2003 to Dec 26, 2003",https://myanimelist.net/anime/176/Triangle_Heart__Sweet_Songs_Forever,,,,,
177,Tsubasa Chronicle,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Romance', 'Supernatural', 'Shounen']",TV,"['NHK', 'Kodansha']",['Bee Train'],7.64,70061,607,158988,26,Manga,"Apr 9, 2005 to Oct 15, 2005",https://myanimelist.net/anime/177/Tsubasa_Chronicle,,,,,
178,Ultra Maniac,"['Magic', 'Comedy', 'Romance', 'School', 'Shoujo']",TV,"['WAO World', 'Studio Jack']",['Production Reed'],7.27,9654,2837,22752,26,Manga,"May 20, 2003 to Nov 11, 2003",https://myanimelist.net/anime/178/Ultra_Maniac,,,,,
179,Ultra Maniac OVA,"['Magic', 'Comedy', 'Romance', 'School']",OVA,,['Production Reed'],6.78,1966,5901,4360,1,Unknown,6-Aug-02,https://myanimelist.net/anime/179/Ultra_Maniac_OVA,,,,,
180,Vandread,"['Action', 'Ecchi', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",TV,"['GDH', 'Dentsu', 'Media Factory']",['Gonzo'],7.29,34033,1542,61566,13,Original,"Oct 3, 2000 to Dec 19, 2000",https://myanimelist.net/anime/180/Vandread,,,,,
181,Vandread: The Second Stage,"['Action', 'Ecchi', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",TV,"['GDH', 'Dentsu', 'Media Factory']",['Gonzo'],7.51,25344,2050,40930,13,Original,"Oct 5, 2001 to Jan 18, 2002",https://myanimelist.net/anime/181/Vandread__The_Second_Stage,,,,,
182,Tenkuu no Escaflowne,"['Adventure', 'Psychological', 'Romance', 'Fantasy', 'Mecha', 'Shoujo']",TV,"['TV Tokyo', 'Bandai Visual']",['Sunrise'],7.77,46534,984,99344,26,Original,"Apr 2, 1996 to Sep 24, 1996",https://myanimelist.net/anime/182/Tenkuu_no_Escaflowne,,,,,
183,Whistle!,"['School', 'Shounen', 'Sports']",TV,['Marvelous'],['Studio Comet'],7.5,4537,4190,9527,39,Manga,"May 6, 2002 to Feb 3, 2003",https://myanimelist.net/anime/183/Whistle,,,,,
184,Xenosaga The Animation,"['Action', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",TV,['Happinet Pictures'],['Toei Animation'],6.44,6532,3490,15382,12,Game,"Jan 6, 2005 to Mar 24, 2005",https://myanimelist.net/anime/184/Xenosaga_The_Animation,,,,,
185,Initial D First Stage,"['Action', 'Cars', 'Drama', 'Seinen', 'Sports']",TV,"['OB Planning', 'Fuji TV']","['Studio Gallop', 'Studio Comet']",8.28,60345,674,114952,26,Manga,"Apr 19, 1998 to Dec 6, 1998",https://myanimelist.net/anime/185/Initial_D_First_Stage,,,,,
186,Initial D Second Stage,"['Action', 'Cars', 'Sports', 'Drama', 'Seinen']",TV,"['OB Planning', 'Fuji TV']",['Pastel'],8.16,46252,1097,72342,13,Manga,"Oct 15, 1999 to Jan 21, 2000",https://myanimelist.net/anime/186/Initial_D_Second_Stage,,,,,
187,Initial D Third Stage,"['Action', 'Cars', 'Sports', 'Drama', 'Romance', 'Seinen']",Movie,['OB Planning'],['Studio Deen'],7.97,39507,1293,61712,1,Manga,13-Jan-01,https://myanimelist.net/anime/187/Initial_D_Third_Stage,,,,,
188,Gosenzo San'e,"['Comedy', 'Hentai', 'Mystery', 'Supernatural']",OVA,"['AIC', 'Green Bunny', 'BEAM Entertainment']",,6.25,499,8077,1549,4,Original,"Sep 25, 1998 to Mar 25, 1999",https://myanimelist.net/anime/188/Gosenzo_Sane,,,,,
189,Love Hina,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen', 'Slice of Life']",TV,"['Production I.G', 'TV Tokyo', 'Yomiko Advertising', 'King Records', 'Audio Tanaka']",['Xebec'],7.24,100842,531,182584,24,Manga,"Apr 19, 2000 to Sep 27, 2000",https://myanimelist.net/anime/189/Love_Hina,,,,,
